EstacaoCodigo,NivelConsistencia,Data,TipoMedicaoChuvas,Maxima,Total,DiaMaxima,NumDiasDeChuva,MaximaStatus,TotalStatus,NumDiasDeChuvaStatus,TotalAnual,TotalAnualStatus,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31,Chuva01Status,Chuva02Status,Chuva03Status,Chuva04Status,Chuva05Status,Chuva06Status,Chuva07Status,Chuva08Status,Chuva09Status,Chuva10Status,Chuva11Status,Chuva12Status,Chuva13Status,Chuva14Status,Chuva15Status,Chuva16Status,Chuva17Status,Chuva18Status,Chuva19Status,Chuva20Status,Chuva21Status,Chuva22Status,Chuva23Status,Chuva24Status,Chuva25Status,Chuva26Status,Chuva27Status,Chuva28Status,Chuva29Status,Chuva30Status,Chuva31Status.................................,
2651028,1,1/7/1997,1,46.5,129,20,8,1,1,1,,,0,0,8,26.8,0,0,0,0,0,0,0,0,0,0,0,0,24.7,3.7,15,46.5,1.6,2.7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/8/1997,1,77.4,230,3,9,1,1,1,,,12.5,33.5,77.4,32.1,0,0,40.2,4.3,0,0,0,0,0,0,0,0,0,0,0,0,23.1,3.6,3.3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/9/1997,1,88.2,220.9,29,9,1,1,1,,,0,0,0,0,16,18.1,0,0,0,0,0,0,0,12.4,38.8,0,0,0,0,7.5,21.8,0,0,0,0,0,0,4.3,88.2,13.8,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/10/1997,1,77.3,408.5,31,16,1,1,1,,,24,23.5,0,0,0,28.6,3.1,3.2,16.9,14.6,58,32.6,0,0,0,31.6,10.5,0,0,31.3,13.4,0,0,0,0,0,0,0,1.3,38.6,77.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/11/1997,1,65.9,288.6,12,13,1,1,1,,,13.2,0,36,13.3,0,28,1.4,0,0,0,0,65.9,20.5,30.1,0,0,1.3,2.4,0,0,0,39.9,0,0,0,0,35.9,0,0.7,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/12/1997,1,,,,,,,,,,0,11.1,0,0,0,0,9.1,0,0,1.2,27.6,19.9,0,4,13.6,22.7,0,0,0,0,0,,,,,,,,38.4,11.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,.........
2651028,1,1/10/1998,1,57.4,293.2,26,13,1,1,1,,,13.8,0,11,21.6,47.5,12.9,24.3,2.3,0.4,0,43.4,0,0,0,0,0,46.1,0,0,0,0,0,0,3.9,8.6,57.4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/11/1998,1,18.7,89.6,10,14,1,1,1,,,0,9.8,12.2,0.7,0,0,0,0,9.2,18.7,0,0,0,0,0,0,0.8,0,0,0,2.2,5.9,9.6,1.1,0.6,0,0,1,9.6,8.2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/12/1998,1,46,174.9,5,16,1,1,1,,,1,1,4.8,21,46,0,0,0,10.9,20,25.3,0,0,0,4.5,10,7.1,0,0,0,0,10,2,0,0,1.6,0.2,9.5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/1/1999,1,30,190.6,4,15,1,1,1,,,0,0,0,30,26.4,0,0,0,0,0,10,1.7,0,0,0,0,6.7,10,22.7,14,0,1.8,5.6,9.8,20,21.6,5,5.3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/2/1999,1,20.7,150.9,23,17,1,1,1,,,0,10,5.9,0,7.5,0,0,10,13.8,0,0,0,9,3.6,0,18.9,5.6,0,1,5.7,1,20,20.7,0,1.3,10,6.9,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,...
2651028,1,1/3/1999,1,10,68.1,21,13,1,1,1,,,0,0,0,0,0,0,0,0,0.6,6.1,0,0,0,0,0,0,0,0,0,6.2,10,8.5,0,2.9,4.9,1.3,3.9,8.8,6.2,2,6.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/4/1999,1,38.8,138.5,16,11,1,1,1,,,0,5.2,0,0,1,3.2,10,4.6,0,0,0,20,13.3,10,30,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/5/1999,1,20,91.6,28,7,1,1,1,,,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,10,18.1,20,20,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/4/1988,1,37.7,136.5,8,10,1,1,1,,,7,0,0,4.5,0,0,0,37.7,0,0,0,0,31,7.5,0,0,0,0,0,0,0,5.3,16,5.3,9,13.2,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/5/1988,1,100.5,409.6,23,12,1,1,1,,,0,56.8,37.5,31,0,0,6,24,0,0,0,0,40,0,0,0,45.2,0,0,0,33.6,12,100.5,0,0,0,0,0,11,12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/6/1988,1,68,148.9,20,8,1,1,1,,,0,0,0,1,0,0,0,0,19.5,3,0,0,11,10,0,0,0,0,15.4,68,0,0,0,21,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/7/1988,1,11.2,15.2,7,2,1,1,1,,,0,0,0,0,0,0,11.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/8/1988,1,20,22,18,2,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/9/1988,1,21,43.5,14,5,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,11.5,5,0,0,4,2,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/10/1988,1,71.5,184.5,26,8,1,1,1,,,0,4,2,27,0,0,0,0,0,0,0,18,0,0,0,0,0,0,7,30,0,0,25,0,0,71.5,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/11/1988,1,15.3,67.8,1,8,1,1,1,,,15.3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0.6,13.8,14.7,0,4,0,0,0,0,4,0,0,7.4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/12/1988,1,32,193,20,14,1,1,1,,,11,4,8,0,0,0,0,0,0,11,3,25,0,17,0,0,0,0,1,32,0,0,0,14,0,8,0,28,11,20,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/10/1989,1,44,176,26,7,1,1,1,,,0,0,0,29,0,0,0,4,0,0,29,18,0,0,0,0,10,0,0,0,0,0,0,0,0,44,42,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/11/1989,1,45.2,142.2,24,7,1,1,1,,,0,0,8,0,0,0,0,0,0,0,5,34,0,0,0,0,0,0,0,0,23,0,0,45.2,0,0,0,25,2,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/1/1990,1,77,433.6,13,18,1,1,1,,,10.5,7,1.8,1,0,0,6.5,4,0,7,8,45,77,65.5,35,8.8,0,2.7,2.7,73.5,0,0,0,0,63.4,14.2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/2/1990,1,100,200.5,7,10,1,1,1,,,0,0,0,0,0,0,100,40,21,3.3,0,3.4,2.3,0,0,0,0,0,0,0,0,10,15,4.5,0,0,1,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,...
2651028,1,1/3/1990,1,21,148.4,3,16,1,1,1,,,0,0,21,13,10,8.1,0,0,0,0,10,12.5,3.2,3.5,1,0,0,0,0,0,8,0,10,7.3,0,0,13.3,0,10,12.8,4.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/4/1990,1,100,363,28,10,1,1,1,,,0,0,0,1,0,13,19.5,72,0,0,0,0,23.3,0,0,0,4.8,0,0,0,0,1.1,0,0,0,0,30,100,98.3,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/6/1990,1,61.3,241.1,2,10,1,1,1,,,40,61.3,16.9,31.5,40.2,0,0,2,2.5,0,0,0,0,33.3,0,0,0,0,0,12.4,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/7/1996,1,64.8,138.8,8,6,1,1,1,,,0,0,0,0,0,0,16,64.8,42.5,3.9,0,0,0,0,0,0,0,0,0,0,7.9,0,0,0,0,0,3.7,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/8/1996,1,40.1,126.7,10,7,1,1,1,,,0,0,0,0,0,0,1.6,23.5,4.1,40.1,0,0,0,1.9,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/9/1996,1,43.7,202.2,25,9,1,1,1,,,18.4,6.1,24.6,0,0,0,0,31,18.9,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,15.5,43.7,40.6,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/10/1996,1,86.3,337.5,20,16,1,1,1,,,59,2.1,2.8,2.9,0,0,0,0,0,3.7,10.6,26.9,36,32.5,0.6,0,0,0,16.8,86.3,0,0,5.8,0,17.8,25.4,0,0,0,0,8.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/11/1996,1,,,,,,,,,,17.9,0,0,0,13,,,,,,,,,35.3,10.2,9.3,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,...........
2651028,1,1/12/1996,1,63.2,220.7,11,16,1,1,1,,,0,5.6,0.2,0,0,13.6,11.5,13.8,0,0,63.2,0,0,0,0,5.1,1.4,0,0.3,5.2,3.9,55.9,0,0,0,0,0,15.4,21.6,3.4,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/1/1997,1,39.3,158.9,10,14,1,1,1,,,0,6.4,0,0.7,0,0,0,0,0,39.3,0,1.2,0,3.6,7,0,5.7,0,0,18.8,37.8,8.5,0,0,0,0,0,3.2,12,7,7.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/2/1997,1,73.5,294.9,17,18,1,1,1,,,58.1,56.1,1,9.7,3.9,2.8,0,0,0,8,0,15,0,9.9,6.9,0.3,73.5,14.1,0,0,0,6.1,8.1,9.7,9,2.7,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,...
2651028,1,1/3/1997,1,20.7,63.5,15,7,1,1,1,,,2.6,2.6,0,11.5,0,0,0,0,0,0,0,0,9.5,0,20.7,5.1,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/1/1998,1,46,217.2,30,11,1,1,1,,,0,0.7,8.1,38.9,19.2,0,26.2,7.1,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,20.2,0,34,0,0,46,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/2/1998,1,48.6,203,1,18,1,1,1,,,48.6,30.2,5.2,2.5,18.6,0,2.1,7.8,18.6,20.5,0.7,0,0,0,0,12.2,0,0,0,10.4,2.5,9.3,2.2,0,3.3,3.2,0,5.1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,...
2651028,1,1/3/1998,1,56.5,293.4,18,18,1,1,1,,,23.5,0,0,0,0,18,3.1,0,6.9,0,0,44.7,4.1,6.8,2.3,0,3.2,56.5,1.2,0,0,0.3,1.7,0,26.3,0,0,6.1,52.2,26.2,10.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/4/1998,1,97.9,461.7,1,13,1,1,1,,,97.9,1.5,0,0,0,0,36,0,3.8,0,0,0,0,0,3.6,49.9,17.3,0.9,0,0,0,0,76.5,79.1,0,0,44.8,48.7,1.7,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/5/1998,1,63.7,145.9,14,6,1,1,1,,,0,0,0,0,19.5,0,0,0,0,0,0,0,0,63.7,35.4,5.7,0.9,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/6/1998,1,58,92.2,19,5,1,1,1,,,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,9.1,0,58,0,0,0,3.8,10.9,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
2651028,1,1/7/1998,1,35.9,141.4,9,11,1,1,1,,,0,14.6,19.4,8,0,0,0,17.4,35.9,0.7,0,0,0,0,0,0,0,0,13.6,0,8.5,9.4,12.4,0,0,1.5,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/8/1998,1,65.2,334.3,13,12,1,1,1,,,3.5,25.5,0,0,26,0,0,0,0,0,0,0,65.2,40.6,13.9,0,0,54.6,17.1,24.4,24.6,36.5,2.4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
2651028,1,1/9/1998,1,37.1,273.6,28,15,1,1,1,,,0,0,0,20.3,30.2,0,24.6,22.9,0,0,0,0,8.7,19.5,18,0,0,15.1,21.9,25,4,0,0,0,5.5,0,16.4,37.1,4.4,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,.
