EstacaoCodigo,NivelConsistencia,Data,TipoMedicaoChuvas,Maxima,Total,DiaMaxima,NumDiasDeChuva,MaximaStatus,TotalStatus,NumDiasDeChuvaStatus,TotalAnual,TotalAnualStatus,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31,Chuva01Status,Chuva02Status,Chuva03Status,Chuva04Status,Chuva05Status,Chuva06Status,Chuva07Status,Chuva08Status,Chuva09Status,Chuva10Status,Chuva11Status,Chuva12Status,Chuva13Status,Chuva14Status,Chuva15Status,Chuva16Status,Chuva17Status,Chuva18Status,Chuva19Status,Chuva20Status,Chuva21Status,Chuva22Status,Chuva23Status,Chuva24Status,Chuva25Status,Chuva26Status,Chuva27Status,Chuva28Status,Chuva29Status,Chuva30Status,Chuva31Status
2651020,1,1/3/93,1,36.7,127.7,4,17,1,1,1,,,0,0.1,8.2,36.7,0.7,2.5,2.6,0,2.4,0,5.1,8,0.2,0,0,0,0,5.6,9.4,0,0,7.9,19.2,14.3,0,0.3,0,0,0,4.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/93,1,29.5,134.2,9,13,1,1,1,,,15.1,17.7,0.4,0,0,23.1,0,0,29.5,0,0,0,3.1,0,0,0,14,6,0,0,0,15.2,2.7,0.4,0,0,0,0.5,6.5,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/93,1,111,265.4,14,8,1,1,1,,,0,0,0,0,50,0,0,0,0,0,0,8,45.3,111,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,15.2,4.5,30.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/93,1,28.5,100.8,18,8,1,1,1,,,0,0,0,5.7,20.5,0,0,0,7.6,0,2.2,0,0,0,0,0,5.2,28.5,16.5,0,0,0,0,0,14.6,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/93,1,49.7,157.5,18,12,1,1,1,,,6.2,3.7,8.1,12.7,0,0,5.3,0,0,0,4,7.3,9.7,0,0,0,0,49.7,2.8,0,0,0,0,0,0,0,0,0,25,23,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/93,1,6.6,8.7,18,4,1,1,1,,,0,0.2,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,6.6,0,0,0,0,0,1.5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/93,1,84,352.4,23,18,1,1,1,,,0.2,0,0.1,0,0,0,0,0,8.1,3.1,0,0,0,5.5,6.4,3.1,0,12.8,21.1,2.8,49.1,8.6,84,46.2,0.9,4.7,22.2,0,0,73.5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/93,1,37.7,180.4,26,13,1,1,1,,,26.9,11.5,23,15.8,7.9,0,0,0,0,0,0,0,2.3,0,0,0,0,21.6,2.5,0,3.7,0,15.5,0,6.5,37.7,0,0,0,0,5.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/93,1,58,129.7,26,9,1,1,1,,,2.2,0,0,0,0,10.2,20.5,0,0,0,0,0,0,5.5,0,0,3.8,15.9,0,0,0,0,0,0,7.1,58,6.5,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/93,1,53.6,213.9,1,15,1,1,1,,,53.6,0,0,0,0,23.8,6.1,9.3,34.5,12.2,1.3,0,0,19.5,4.4,3.5,0,0.3,0,0.6,0,0,0,0,0,0.9,0,42.1,0,1.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/94,1,31.5,96.6,18,14,1,1,1,,,0,0,0,0.5,0,0,0,0,15.3,3,0,0,0,0,4.9,0,0,31.5,10.3,0,6.8,3.2,0,0,3.9,0.6,9.4,0.4,0.9,0,5.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/94,1,46.1,259.8,13,20,1,1,1,,,17.2,4.3,0.2,0,8.8,0.8,14.6,0.6,0,15.7,35.4,8.3,46.1,8.2,13.9,0,0,37.1,3.5,0,4.4,0,7.5,6.7,12.9,0,13.6,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2651020,1,1/3/94,1,6,27.2,22,10,1,1,1,,,0,1.6,0,0,0,0,0,1.8,2.5,1.2,0.6,0.2,0,0,0,0,0,0,0,4.3,0,6,0,0,0,4.5,0,0,0,0,4.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/94,1,31.3,115.4,14,10,1,1,1,,,14.2,0,0,0,0,0,19,0,0,0,0,0,0,31.3,0,0,0,5.5,0,0.4,0,3.5,0.1,0.5,19.3,21.6,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/94,1,100.2,221.4,12,11,1,1,1,,,0,0.5,0,0,0,0.1,0,0,0,1.4,16.6,100.2,2.5,0,0,0,0,0,0,2.2,0,0,0,60.2,0.3,18.8,18.6,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/94,1,70.1,179.3,20,9,1,1,1,,,24.9,0,0.1,5.8,0,0,11.7,0,0,0,0,0,0,0,0,0,0,0.2,0,70.1,41.6,0,0,0.4,24.5,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/94,1,78.1,220.9,2,12,1,1,1,,,0,78.1,27.5,15,6.5,0,16.5,7.5,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,26.3,0,0.3,42.1,0.6,0,0,0.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/94,1,5.6,8.8,10,4,1,1,1,,,0,0,2.9,0,0,0,0,0,0,5.6,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/94,1,35.3,116,14,10,1,1,1,,,0,1.3,0.2,0,0,0,11.8,15.8,0,0,0,0,0,35.3,31.1,0,0.3,0,0,0,0,0,0,0,0,2.2,12.4,0,0,5.6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/94,1,33.2,182.3,20,17,1,1,1,,,6.3,2.3,17.7,2.3,0.3,0,0,0,0,0,0,0,0,24.7,0,0,0,0.4,16.6,33.2,8.9,25.7,0.9,1.6,4.7,0,26.8,0,0.1,0,9.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/94,1,32.1,179.8,18,14,1,1,1,,,6.6,18.1,0,0,6.2,26.7,18.8,3.1,22.3,0,0,0,0.2,0.1,0,0,22.3,32.1,0.1,0,0.2,0,0,0,0,0,0,23,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/94,1,61.9,199.8,31,10,1,1,1,,,0,0,0,0,21.6,4.5,9.1,0,0,0,0,0,1.9,0,0,0,3.4,0,0,0,0,0,0,0,0,0,1.9,12.5,34.4,48.6,61.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/95,1,77.1,344.9,13,24,1,1,1,,,8.7,14.1,24.8,5.9,12.7,3.2,13.8,4.7,32.1,18.4,6.4,7.1,77.1,6.1,7.2,9.1,9.6,30.8,6.6,6.3,4.7,0,0,0.1,0,11.1,0,24.3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/95,1,45.7,159.2,3,13,1,1,1,,,5.3,21.7,45.7,0,0,15.4,0,0,0,16.2,9.1,0,9.2,0.2,0.9,0,0,0,0,0,0,0,1.4,29.3,0.4,0,4.4,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2651020,1,1/3/95,1,32.7,94.2,30,12,1,1,1,,,0.3,2.2,6.7,0.2,5.5,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0.4,0,0,0,12.1,21.1,0,0,0,0,6.7,32.7,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/95,1,59.2,107.5,20,8,1,1,1,,,11.3,0,0,0,0,0,0,0,3.2,4.3,14.8,2.3,0,0,0,0,0,11.6,0,59.2,0,0,0,0,0,0,0.8,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/95,1,5.1,11.1,6,7,1,1,1,,,0,0,0.2,0,0,5.1,1.7,0,0,0.6,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/95,1,78.7,165.7,25,9,1,1,1,,,0,0,0,0,0,0,0,14.1,0,23.5,17.8,0,0,0,0,0,13.6,0.5,0,0,0,0,0,0.4,78.7,0,0,0,16.9,0.2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/95,1,51.1,126.7,8,7,1,1,1,,,0,0.2,0,21.6,0,0,45.4,51.1,0,0,0,0,0,0,0,0,0,0.4,1.2,6.8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/95,1,33.1,35.5,4,4,1,1,1,,,0,0,0,33.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/95,1,72.5,274.7,27,11,1,1,1,,,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,41.6,0,0.3,46.4,61.3,23.2,11.2,72.5,13.1,3.1,0.5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/95,1,32.3,176.8,5,13,1,1,1,,,0.2,2.5,0,0.3,32.3,21.5,0,0,5.3,0,0,0,18.4,26.3,0,0,4.6,0,0,23.6,0,0,0,0,0,0,6.7,32,3.1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/95,1,28.7,75.3,27,8,1,1,1,,,0.8,0,0,0,0,0,0,0,0,1.1,0,9.6,0,24.1,2.5,0,0,0,0,0,0,0,0,0,4.1,4.4,28.7,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/95,1,19.2,78.6,4,12,1,1,1,,,0,0,0,19.2,0,0,0,1.5,0,0,4.1,8.2,11.2,0,0,0,0,0,0,0,0,2.1,4.6,0,1.8,2.4,12.4,8.4,2.7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/96,1,57.8,250.8,18,17,1,1,1,,,0,0,0,0,0.1,5.1,0,0,2.3,0,0,0,0,20.3,14.9,23.1,47.9,57.8,7.4,0,13.2,13.3,11.3,0,7.5,8.3,0,8,3.4,0,6.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/96,1,40.1,215.4,9,19,1,1,1,,,2.6,0,0,0,19.3,27,0,0,40.1,0.9,32.3,21,0.7,0,0.1,14,2.3,26,2.3,0.2,0,3.7,5.7,0,2.7,0,0,10.5,4,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2651020,1,1/3/96,1,80.3,245.1,27,18,1,1,1,,,0,0,20.7,0.8,6,0,3.4,0,0,13.6,0,0,0,0,5.8,0,18.2,4,4.1,0.5,0.4,21.9,0.7,4.8,0,0,80.3,25.8,0,21.3,12.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/96,1,8.2,22.8,16,9,1,1,1,,,4.8,0.5,0,0,0,0,0,0,0.5,0,0,1.2,0.2,0,0,8.2,4,0,0,0,0,0,0,0,0,0,0.4,0,3,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/96,1,8.2,24.9,10,9,1,1,1,,,0,5,0,0,0,0,0,0.6,0,8.2,0,0,0,0,0,0,0,0,0,0,0.5,0.1,7.8,0,0,2.1,0.1,0,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/96,1,79.6,255.9,18,11,1,1,1,,,7.1,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,58.2,79.6,66.5,0.9,3.1,0,0.2,0,5.1,0,30,5,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/96,1,76.3,184.4,9,9,1,1,1,,,0,0,13,0,0,0,52.8,20.1,76.3,1.9,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0.2,8,8,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/96,1,49,119.9,15,8,1,1,1,,,0,0,0,0,0,0,4.5,4.4,6.9,42.5,0,0,0,4.9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,6.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/96,1,52.8,219.3,25,12,1,1,1,,,23,0,18.2,29.3,0,0,0,12.8,9.5,0,0,0,0,0,0,0,1.8,0,0,0,0,0,12.1,0,52.8,10.1,8.4,34,7.3,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/96,1,87.5,273.8,20,17,1,1,1,,,0,0,0.7,1,0,1.8,0,0,0,1.3,8.3,36.7,43.7,2,0,0,0,0,23.6,87.5,1.7,1.2,4.8,0,13.1,16.3,18.8,0,0,0,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/96,1,43.6,141,15,13,1,1,1,,,3.9,0.8,28,0,0,0,0,18.2,5.7,0.7,8.7,2,7.3,3.1,43.6,14.3,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/96,1,62.6,244.2,11,14,1,1,1,,,0,0,0.8,0,0,36.4,7.3,0,0,0.1,62.6,0,39.1,0,0,0,3.5,1.3,0,0,16.6,31.3,24,0,0,0,2.1,11.8,7.3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/97,1,36.7,151.6,20,14,1,1,1,,,0,0,0,0,0,0,0,0,0,31.5,1.5,0,0,0,0,0,0,0,2.1,36.7,25.5,9.5,0,0.2,1.4,12.1,7.9,1.9,14.1,2.6,4.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/97,1,50.1,309.2,20,15,1,1,1,,,47.6,36.6,1.5,0,0,0,0,0,0,0,11.3,14.5,38.6,6.2,0,2.1,20.2,40.5,0,50.1,0.8,2.5,0,25.3,0,11.4,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2651020,1,1/3/97,1,28.2,74.6,5,6,1,1,1,,,9.9,0,0,0,28.2,9.3,0,0,0,0,0,0,8.8,0,8.6,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/97,1,28.9,91.2,20,7,1,1,1,,,1.7,0,0.9,0,25.4,0,0,0,0,0,0,0,0,0,0,0,10.5,19.1,0,28.9,0,0,0,0,4.7,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/97,1,71,153.1,22,6,1,1,1,,,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1,71,0,0,14.2,0,0,27.8,0.8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/97,1,112.8,223.9,20,7,1,1,1,,,0,0,0,0,0,4.4,0,0,0,0,0,5.5,0,61.9,0,0,0,0,0,112.8,0,0,0,0,0,28.4,8.2,0,0,2.7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/97,1,39.5,96.6,20,7,1,1,1,,,0,0.6,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,25.8,6.3,14,39.5,10.1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/97,1,91,289.3,3,9,1,1,1,,,0,60.6,91,46.7,0,0.7,28.5,4.2,0,0,0,0,0,0,0,0,0,0,0,0,25.7,28.1,3.8,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/97,1,58.1,168.7,29,13,1,1,1,,,0,0,0.8,0,8.8,3.7,0,0,0,0,0.2,0,0,18.6,18.5,0,0,0,0,18.1,19.5,0,0,0,6.6,4.1,0.1,0,58.1,11.6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/97,1,67.4,402.2,31,18,1,1,1,,,23.2,10.8,0.9,0,0,42.1,13,1.7,13.2,31,55.2,33.1,0,0,0,14.7,1.1,0,0.5,30.5,13.5,8.4,0,0,0,0,0,0,0,41.9,67.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/97,1,44.4,266.7,22,18,1,1,1,,,12.2,0.9,20.9,17.5,0.2,18.2,30.6,0,0,0,11.1,25.6,13.3,15.7,0,0,5.6,19.1,0.3,0,0,44.4,0,0,0,4.1,24.8,2.2,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/97,1,24.9,125.9,31,16,1,1,1,,,0,5.7,0,0,21.5,0,1.4,5.7,0,0,3.8,3.6,0,16.1,23.5,2.9,0,0,0,0,0,2,0,2.1,3.2,0.6,0,0,8.1,0.8,24.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/98,1,46.1,242.6,7,15,1,1,1,,,0.7,10.9,4.8,28.4,0.9,9.7,46.1,37.3,0,0,0,0,0.3,0,0.5,34.1,0,0,0,0,0,0,0,0,31.4,0,20.8,0,5.4,0,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/98,1,49.8,183.5,2,17,1,1,1,,,36.2,49.8,0.9,0,0,3.8,0,8.7,0,14.6,13.3,0,0,0,0,12.3,0.8,0,0,11.1,4.2,6.9,0.7,0.4,1.5,14.8,0,3.5,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2651020,1,1/3/98,1,73.4,350.5,18,17,1,1,1,,,0,0,3.1,0,0,0,9.7,0,0,0,0,51.3,5.3,26.8,5.4,0.2,17.2,73.4,18.5,0,0,0,2.6,0,42.3,0,0.3,9.9,24.8,44.4,15.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/98,1,88.6,444.9,24,13,1,1,1,,,84.7,4.8,0,0,0,0,40.8,0,2.5,0,0,0,0,0,4,26.5,18.3,0,0,0,0,0,46.8,88.6,0,1.8,66,56,4.1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/98,1,34.1,87.6,14,7,1,1,1,,,0,0,0,0,1.1,0,0,0,0,0,0,0,0.2,34.1,28.6,0.9,0,0,0,0,0,0,0,0,0,0,20.9,0,1.8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/6/98,1,49.4,77.4,19,10,1,1,1,,,0,0,0,0,0,0,0,0,0.1,1.4,4.1,0,0,0,0,0,5.7,0.1,49.4,0,0,0.1,7,9.3,0,0,0,0,0,0.2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/7/98,1,39.3,148.2,8,11,1,1,1,,,0,0,15.8,19.8,0,0,0,39.3,36,0,0,0,0,0,0,0,0,0,17.6,0,8.7,1.3,6.3,0.7,0,1.8,0,0,0.9,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/8/98,1,61.2,292.1,14,14,1,1,1,,,0,17.1,0.1,0,21,0,0,0,0,1.3,0,0,50.4,61.2,0,0,0.9,26.6,22.4,0,42.5,44.6,3.1,0,0,0.2,0.7,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/9/98,1,47.4,304.6,20,16,1,1,1,,,0,0,0,13.5,26.6,0,16.2,22.6,0,0,0,0,15.5,17.5,31.4,0,0,14.7,19.5,47.4,5.3,0,0,0,6.7,0,43.3,13,10.2,1.2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/10/98,1,86.6,346.5,11,14,1,1,1,,,17.8,0,0,23.6,39,0.1,44.5,4.4,0.5,0,86.6,0,0,0,0,0.2,49.1,0.3,0,0,0,0,0,5.7,0.6,74.1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/11/98,1,8.5,25.4,4,8,1,1,1,,,0,0,5.4,8.5,0,0,0,1.7,0,2.1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,2.5,2.2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/12/98,1,54.5,209.7,4,8,1,1,1,,,0,0,0,54.5,23.8,0,0,0,0,26.6,35,0,0,0,30.1,0,23,0,0,0,0,11.3,0,0,0,0,0,0,5.4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/1/99,1,70.4,175.8,12,13,1,1,1,,,0,0,0,0,35.6,0,0,0,5.1,0,0,70.4,0,0,3.2,0,0,0,10.9,30,1.6,6.7,1.7,0,8.4,0,0,0.2,1.9,0,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/2/99,1,42.9,126.8,17,16,1,1,1,,,4.1,6.6,11.8,0,0,0,0,0,8.7,9.6,0,0,0,14.8,4.8,0,42.9,3.1,3.9,3.5,0,7,2.4,0.2,0.1,0,0,3.3,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2651020,1,1/3/99,1,20,85.7,21,13,1,1,1,,,0,0,0,0.2,0,0,0,0,0,3.5,0,11.8,0,0,0,0.5,0,0,0,0,20,12.8,5.2,2.2,0,0,1,1.4,5.8,2.2,19.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2651020,1,1/4/99,1,49.8,137.1,16,12,1,1,1,,,3.1,15.7,0.5,0,0,0,17.4,12.1,0.1,0,0,11.3,14.5,0,11.4,49.8,0,0,0,0,0,0,1.1,0,0,0.1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2651020,1,1/5/99,1,27.5,109.1,6,10,1,1,1,,,6.5,0,0,0,0,27.5,0,0,0,0,0,0,0.2,0,0,0,0,0.3,0,0.5,0,0.1,0,0,0,0,22.2,0.4,27.3,24.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
